"usuario","data","hora","texto","midia","num_caracteres","num_palavras","num_emojis","num_mencoes","likes","repostagens","comentarios","prob_positivo","prob_neutro","prob_negativo","sentimento_geral"
"AntnioM56199406","2026-01-03","20:41:59","@BolsonaroSP @policiafederal TMJ,nao retroceder,nao desistir,continue firme e forte,Deus e contigo.",0,99,10,0,2,0,0,"",0.31080806255340576,0.6417791247367859,0.04741278663277626,"neutro"
"viniciusrli","2026-01-03","20:39:26","@LOuspensky @patitricolor @marioadolfo @BolsonaroSP @policiafederal Na verdade, ela assistiu (é a única coisa que eles fazem da vida, afinal). É que ela é burra mesmo, não consegue interpretar meia frase.",0,204,30,0,5,0,0,"",0.009839532896876335,0.07276042550802231,0.9173999428749084,"negativo"
"marcelovcjr","2026-01-03","20:38:24","@BolsonaroSP @policiafederal Chora mais que tá pouco 😂😂😂",0,56,8,3,2,0,0,"",0.7357375025749207,0.16349592804908752,0.10076664388179779,"positivo"
"morcegante","2026-01-03","20:38:14","@BolsonaroSP @policiafederal Abdicou pra não ser preso 🤷🏻‍♂️",0,60,8,1,2,0,0,"",0.03652084246277809,0.8511733412742615,0.11230579763650894,"neutro"
"PotaTheG","2026-01-03","20:35:33","@BolsonaroSP @policiafederal Otario",0,35,3,0,2,0,0,"",0.004462128970772028,0.009433980099856853,0.9861038327217102,"negativo"
"Raeleufrazio","2026-01-03","20:34:06","@BolsonaroSP @policiafederal Mas só pediram pra você trabalhar seu vagabundo",0,76,10,0,2,0,0,"",0.010605755262076855,0.11244320869445801,0.8769509792327881,"negativo"
"ixerammil","2026-01-03","20:31:34","@BolsonaroSP @policiafederal AAAAH, tadinho do vagabundo! https://t.co/yK6eRbdRmk",1,81,7,0,2,0,0,"",0.009564246982336044,0.009370088577270508,0.9810656905174255,"negativo"
"lbaptista818","2026-01-03","20:31:27","@BolsonaroSP @policiafederal KKKKKKKKKKKKKKKKKKKK McDonald's tá contratando.",0,76,6,0,2,0,0,"",0.0747365653514862,0.8659539222717285,0.05930948629975319,"neutro"
"ixerammil","2026-01-03","20:29:48","@BolsonaroSP @policiafederal Pra vc não pode! Kkkkk canalha, vagabundo! Vai trabalhar, seu imundo!",0,98,13,0,2,0,0,"",0.007216343190521002,0.01509359572082758,0.9776901602745056,"negativo"
"regiannechaves","2026-01-03","20:28:31","@BolsonaroSP @policiafederal Boraaaa trabalhar,",0,47,4,0,2,0,0,"",0.5690584778785706,0.41613033413887024,0.014811248518526554,"positivo"
"nadademais271","2026-01-03","20:26:33","@BolsonaroSP @policiafederal Vagabundo não quer trabalhar. Quer só mamar com o dinheiro público. Vagabundo safado",0,113,15,0,2,0,0,"",0.006801428273320198,0.015628328546881676,0.9775701761245728,"negativo"
"brasil_caramelo","2026-01-03","20:21:06","@mauriciome47366 @BolsonaroSP @policiafederal @policiafederal",0,61,4,0,4,0,0,"",0.12386179715394974,0.8648106455802917,0.011327463202178478,"neutro"
"AninhaTxrLima","2026-01-03","20:20:47","@BolsonaroSP @policiafederal Alérgico ao trabalho",0,49,5,0,2,0,0,"",0.9377079606056213,0.057378023862838745,0.0049139573238790035,"positivo"
"brasil_caramelo","2026-01-03","20:19:51","@Tupi1027598 @BolsonaroSP @policiafederal A Copa do Mundo era coincidência kkkkkkk",0,82,10,0,3,0,0,"",0.014790871180593967,0.9566942453384399,0.02851484902203083,"neutro"
"brasil_caramelo","2026-01-03","20:16:45","@GalizaAr @BolsonaroSP @policiafederal Tão defendendo vagabundagem agora, flor? kkkkkkkk O buraco moral que cês tão cavando há anos tá cada vez mais vergonhoso. Credo.",0,167,24,0,3,0,0,"",0.004144900944083929,0.008578717708587646,0.9872763752937317,"negativo"
"RealFreitas","2026-01-03","20:16:17","@BolsonaroSP @policiafederal VAI TRABALHAR, VAGABUNDO!!!",0,56,5,0,2,2,0,"",0.005207827314734459,0.01581888273358345,0.9789732098579407,"negativo"
"MimicoLilly","2026-01-03","20:16:01","@BolsonaroSP @policiafederal Tá indo pra El Salvador? Corre",0,59,8,0,2,1,0,"",0.16584809124469757,0.8112796545028687,0.022872354835271835,"neutro"
"brasil_caramelo","2026-01-03","20:15:14","@MariaFerrari72 @BolsonaroSP @policiafederal O que ele está passando: https://t.co/MEXgngRLDh",1,93,9,0,3,0,0,"",0.01469358615577221,0.9307051301002502,0.05460130050778389,"neutro"
"Leonicecon24376","2026-01-03","20:12:52","@BolsonaroSP @policiafederal Vc é um grande guerreiro,igual o pai!Não dê o prazer aos ditadores da toga de te engaiolar!Deus proverá!",0,133,20,0,2,0,0,"",0.7287508845329285,0.2159709334373474,0.055278122425079346,"positivo"
"brasil_caramelo","2026-01-03","20:10:45","@Juliapierri @BolsonaroSP @policiafederal Até parece que o ""Bostil"" vai ficar pagando salário pra vagabundo ficar de férias na disney",0,133,19,0,3,0,0,"",0.007301344536244869,0.04110104963183403,0.9515976309776306,"negativo"
"aguadem1nete","2026-01-03","20:10:38","@JosJac5 @BolsonaroSP @policiafederal Viadinho kkkkkkkkkkk",0,58,5,0,3,0,0,"",0.01811644434928894,0.05138719454407692,0.930496335029602,"negativo"
"aguadem1nete","2026-01-03","20:09:52","@RosaneZane2109 @delaurentiis_br @BolsonaroSP @policiafederal Vai lamber o cu desse vagabundo, marmita.",0,103,11,0,4,1,0,"",0.005325068719685078,0.01999746263027191,0.974677562713623,"negativo"
"queenbcaty","2026-01-03","20:07:51","@BolsonaroSP @policiafederal oh homem vagabundo mds",0,51,6,0,2,0,0,"",0.006416182033717632,0.0075787813402712345,0.9860050082206726,"negativo"
"brasil_caramelo","2026-01-03","20:04:25","@BolsonaroSP @policiafederal https://t.co/cKIgaftdHU",1,52,3,0,2,0,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"NiltonO00666373","2026-01-03","20:03:24","@BolsonaroSP @policiafederal Tu tá lascado 🍌",0,44,6,1,2,0,0,"",0.018165159970521927,0.08137178421020508,0.9004631042480469,"negativo"
"MaraSan42853788","2026-01-03","20:01:02","@BolsonaroSP @policiafederal https://t.co/sQTBNyiOly",1,52,3,0,2,0,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"Tonho1974","2026-01-03","20:00:23","@BolsonaroSP @policiafederal Vá trabalhar, vagabundo. Sem cabo, sem soldado, acabou, porra!",0,91,11,0,2,0,0,"",0.005275589879602194,0.02089797332882881,0.9738264083862305,"negativo"
"carmen_iserhard","2026-01-03","19:53:55","@BolsonaroSP @policiafederal Parabéns! Tudo voltará ao seu lugar, novos ventos soprando.",0,88,11,0,2,0,0,"",0.8291739225387573,0.1575484275817871,0.013277712278068066,"positivo"
"Thayna08097268","2026-01-03","19:53:26","@BolsonaroSP @policiafederal Mas gente voce que foi atrás do emprego e diz que é em prol do povo brasileiro que por acaso paga o seu salário, simplesmente abandonou o serviço.",0,175,30,0,2,0,0,"",0.012665857560932636,0.09207134693861008,0.8952627778053284,"negativo"
"WalterMorJ","2026-01-03","19:53:03","@BolsonaroSP @policiafederal Esse é o machão que prefere ficar com a Glock a ficar com a família (apesar de estar com a família junto).",0,135,24,0,2,0,0,"",0.010903031565248966,0.21701912581920624,0.7720778584480286,"negativo"
"WalterMorJ","2026-01-03","19:51:27","@BolsonaroSP @policiafederal Foi só ser chamado pra trabalhar que o vagabundo ficou bravinho.",0,93,13,0,2,0,0,"",0.011774489656090736,0.17368602752685547,0.8145394921302795,"negativo"
"JoseildodeAndr2","2026-01-03","19:48:34","@Tha_Gasparetto @BolsonaroSP @policiafederal Minha filha não é biscate blz,lava a boca com creolina pra falar dela e vtnc",0,121,18,0,3,0,0,"",0.005698106251657009,0.015433263033628464,0.9788686633110046,"negativo"
"drigiliom","2026-01-03","19:45:16","@BolsonaroSP @policiafederal Hahahahaahahaa. Não vai voltar porque sabe o que aconteceria, né? Medroso fujão",0,108,14,0,2,0,0,"",0.004099076613783836,0.025133367627859116,0.9707674980163574,"negativo"
"MMLULA2030","2026-01-03","19:28:17","@BolsonaroSP @policiafederal Quer dizer para o Sr seria normal , legal e moral teres ido para os EUA de livre e espontânea vontade continuar recebendo recursos públicos sem trabalhar? Ora vai te catar seu canalha!",0,213,35,0,2,0,0,"",0.014459320344030857,0.034522056579589844,0.9510186314582825,"negativo"
"LiGaMeBa","2026-01-03","19:27:59","@BolsonaroSP @policiafederal Já trocou faz tempo, não tem honra nenhuma, só cretinice!",0,86,12,0,2,0,0,"",0.0027898314874619246,0.009432717226445675,0.9877775311470032,"negativo"
"gmslipe","2026-01-03","19:26:46","@BolsonaroSP @policiafederal Afastado do cargo há mais de 10 anos e ainda não quer voltar a trabalhar?",0,102,17,0,2,0,0,"",0.006815524306148291,0.24389947950839996,0.7492849826812744,"negativo"
"PrCarvalho5","2026-01-03","19:24:05","@BolsonaroSP @policiafederal Poucas pessoas demonstram determinação como você, Eduardo. Uma coisa é certa, a verdade e honestidade vencerão sempre. Continue firme, estaremos orando por você e família.",0,200,27,0,2,0,0,"",0.9585310816764832,0.033521462231874466,0.007947479374706745,"positivo"
"bethpalmeira83","2026-01-03","19:22:13","@BolsonaroSP @policiafederal https://t.co/ZGOTfQdibJ",1,52,3,0,2,0,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"thallis_viana","2026-01-03","19:21:50","@BolsonaroSP @policiafederal VÁ TRABALHAR FDP PREGUIÇOSO DO CARALEO.... EU TE SUSTENTO PRA TI FICAR AÍ NAS BOLAS CHUPANDO DO TRUMP. https://t.co/gB6z7s0XSd",1,155,21,0,2,0,0,"",0.0032545416615903378,0.008696317672729492,0.9880492091178894,"negativo"
"JanicassiaDias","2026-01-03","19:19:40","@BolsonaroSP @policiafederal Parabéns",0,37,3,0,2,0,0,"",0.9861169457435608,0.010820232331752777,0.0030628666281700134,"positivo"
"Jo_Antonio14_1","2026-01-03","19:17:03","@BiazitaGomes @BolsonaroSP @policiafederal BIAAAAAAAA KSKSKSKSK",0,63,5,0,3,0,0,"",0.48902103304862976,0.4760070741176605,0.03497191146016121,"positivo"
"gil07133249","2026-01-03","19:15:27","@BolsonaroSP @policiafederal Fugitivo vagabundo, tá com medinho de uma cela quentinha seu verme arrombad0.",0,106,14,0,2,0,0,"",0.004720091354101896,0.018645763397216797,0.9766342043876648,"negativo"
"DanielHeinen20","2026-01-03","19:15:24","@clarke_de_souza @BolsonaroSP @policiafederal Muuuuuuuuuuu 🐮🐮🐮🐮🐮🐮",0,65,5,6,3,0,0,"",0.8049843311309814,0.16802029311656952,0.02699541673064232,"positivo"
"mm___mari","2026-01-03","19:13:36","@BolsonaroSP @policiafederal deixa de teu palco, VAGABUNDO. VAI TRABALHAR",0,73,9,0,2,1,0,"",0.004672429524362087,0.011942833662033081,0.9833848476409912,"negativo"
"Gu1Martins3","2026-01-03","19:12:05","@clarke_de_souza @BolsonaroSP @policiafederal Povo brasileiro é demais. Ficar ao lado de cara que taxou o país em prol da liberdade do pai? Eu hein.",0,148,24,0,3,0,0,"",0.011286755092442036,0.04206109046936035,0.9466521143913269,"negativo"
"Gu1Martins3","2026-01-03","19:11:05","@BolsonaroSP @policiafederal Está com medo de ser preso por conspirar contra pais né Dudu. Rondônia está precisando de escrivão. Larga o cargo, e faça uma coisa boa no mundo: dê oportunidade para pessoa ocupar teu cargo na PF.",0,226,38,0,2,0,0,"",0.03216798976063728,0.10354534536600113,0.8642866611480713,"negativo"
"GiancarloChina1","2026-01-03","19:07:35","@BolsonaroSP @policiafederal Playboy, larga de chorar, seu merda",0,64,8,0,2,0,0,"",0.0037783593870699406,0.009053230285644531,0.9871684312820435,"negativo"
"Profbel1","2026-01-03","19:01:57","@BolsonaroSP @policiafederal Essa situação se reverterá, em 2026 será ano para arrumar a casa, mostrar que muitos brasileiros despertaram.",0,138,19,0,2,0,0,"",0.20178821682929993,0.6791199445724487,0.11909185349941254,"neutro"
"DG_Bernardo_FAP","2026-01-03","19:01:49","@BolsonaroSP @policiafederal Chora mais bandido!",0,48,5,0,2,0,0,"",0.05803404375910759,0.16429732739925385,0.7776685357093811,"negativo"
"chapolin_paulo","2026-01-03","19:00:58","@BolsonaroSP @policiafederal https://t.co/nybi1eHoY1",1,52,3,0,2,0,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"SoldeSol2","2026-01-03","18:55:58","@lojashavana @BolsonaroSP @policiafederal É isso! Bingoo!!! 🎲",0,61,7,1,3,0,0,"",0.7608053088188171,0.22965601086616516,0.009538669139146805,"positivo"
"josepereiras_67","2026-01-03","18:55:26","@BolsonaroSP @policiafederal Acho um absurdo alguém ser demitido porque nao quer trabalhar kkk.",0,95,13,0,2,0,0,"",0.005463671870529652,0.01607659086585045,0.9784597158432007,"negativo"
"steffluazinha","2026-01-03","18:54:04","@BolsonaroSP @policiafederal Vai se foder, seu vagabundo de merda.",0,66,9,0,2,0,0,"",0.00623113289475441,0.011997588910162449,0.9817712306976318,"negativo"
"RenatoDelSanto","2026-01-03","18:53:32","@BolsonaroSP @policiafederal 🎯",0,30,3,1,2,0,0,"",0.17090517282485962,0.789398193359375,0.03969656303524971,"neutro"
"SoldeSol2","2026-01-03","18:52:57","@BolsonaroSP @policiafederal Hummm...Não quer trabalhar, é isso?🤔🙃",0,66,7,2,2,0,0,"",0.06430375576019287,0.5886141061782837,0.3470821976661682,"neutro"
"AlvaroF98512998","2026-01-03","18:51:22","@BolsonaroSP @policiafederal Q bosta!",0,37,4,0,2,0,0,"",0.0037221028469502926,0.004054017830640078,0.992223858833313,"negativo"
"oliveira__davi1","2026-01-03","18:50:29","@BolsonaroSP @policiafederal Só pediram pra você trabalhar cara",0,63,8,0,2,0,0,"",0.0193233210593462,0.8564460277557373,0.12423058599233627,"neutro"
"Darllamluiz","2026-01-03","18:45:46","@BolsonaroSP @policiafederal Muito bom Eduardo. Deus te abençoe guerreiro. Estamos com vc!",0,90,12,0,2,0,0,"",0.9786131381988525,0.018376866355538368,0.0030099782161414623,"positivo"
"DboraPa79045505","2026-01-03","18:45:33","@nottinytino @marioadolfo @cryssue @BolsonaroSP @policiafederal Mais fácil acreditar no máximo que cérebro consegue imaginar. Ele é influence, recebe por visualização no YouTube e Instagram, filho de ex-presidente, faz parte da direita conservadora mundial, tem influência política...um cara desse vai voltar a trabalhar na PF?🙄",0,328,44,1,5,0,0,"",0.02115144580602646,0.11538758873939514,0.8634609580039978,"negativo"
"Clonazepamvasco","2026-01-03","18:45:21","@BolsonaroSP @policiafederal Eles só te mandaram voltar ao trabalho kakakakakakakakakakakakak",0,93,10,0,2,0,0,"",0.032631661742925644,0.8473911285400391,0.11997713148593903,"neutro"
"VladimirAlves","2026-01-03","18:43:51","@BolsonaroSP @policiafederal Eduardo B. sugere perseguição mas existem as seguintes leis: Art. 138 da Lei 8.112/90 - Abandono de cargo Art. 139 da Lei 8.112/90 - Inassiduidade habitual Ambas se aplicam aos servidores públicos federais ocupantes de cargo efetivo, ou seja, aprovados em concurso público.",0,302,45,0,2,120,2,"",0.03630819171667099,0.7984714508056641,0.16522027552127838,"neutro"
"VladimirAlves","2026-01-03","18:42:21","@BolsonaroSP @policiafederal Ficar ao lado do Mickey ele chama de honra 🤣🤣🤣🤣🤣🤣🤣",0,79,12,7,2,53,0,"",0.8558104634284973,0.11833667755126953,0.0258528683334589,"positivo"
"weedshemp","2026-01-03","18:41:09","@BolsonaroSP @policiafederal Mano acho que só tão pedindo pra tu fazer algo da tua vida",0,87,15,0,2,0,0,"",0.02782406099140644,0.6787670850753784,0.2934088706970215,"neutro"
"EOsanam75424","2026-01-03","18:39:47","@BolsonaroSP @policiafederal Escute seu pai.... https://t.co/bkFrLbtmUa",1,71,6,0,2,0,0,"",0.14633803069591522,0.8147678971290588,0.038894135504961014,"neutro"
"Noola_89288","2026-01-03","18:39:04","@BolsonaroSP @policiafederal Hahahaahhaaha. Falou o vag@bundo que vive da política a mais de 30 anos. VTC",0,105,16,0,3,0,0,"",0.004538835491985083,0.01343468390405178,0.9820265173912048,"negativo"
"psantossoares93","2026-01-03","18:37:33","@DouglasRMR85 @viegastt @SouFlamengo8119 @delaurentiis_br @BolsonaroSP @policiafederal Então mano, que tal não idolatrar político e deixar de ser um babaca? Já pensou nessa possibilidade?",0,187,23,0,6,1,0,"",0.020101282745599747,0.30993831157684326,0.6699603796005249,"negativo"
"rodrigoag","2026-01-03","18:37:02","@BolsonaroSP @policiafederal Vagabundo não quer trabalhar e quer receber o salário e os benefícios hahahahahahaha",0,113,15,0,2,0,0,"",0.027912184596061707,0.16277113556861877,0.8093166947364807,"negativo"
"DouglasRMR85","2026-01-03","18:34:14","@psantossoares93 @viegastt @SouFlamengo8119 @delaurentiis_br @BolsonaroSP @policiafederal Melhor babar ovo do bandido corrupto que vc ajudou a colocar e tá mamando aqui na presidência né?",0,187,24,0,6,0,0,"",0.01134045235812664,0.07305614650249481,0.9156034588813782,"negativo"
"Tha_Gasparetto","2026-01-03","18:33:27","@pextedaju @BolsonaroSP @policiafederal Sabe qual é o maior erro? Absorvemos a divisão que criaram entre a sociedade. Enquanto nos matamos por divisões políticas, todos os picaretas de ambos os lados se beneficiam. Você é de esquerda, eu não tenho nenhuma simpatia por Marx. Mas isso não significa que eu tenha que",0,314,51,0,3,0,0,"",0.024417832493782043,0.086603544652462,0.8889786601066589,"negativo"
"de_carvalh82379","2026-01-03","18:28:34","@BolsonaroSP @policiafederal Sua HONRA??? Qual??? Kkkkkk Tá de sacanagem com qualquer um que tenha o mínimo de ética e não seja estupido quanto seus seguidores que ainda acham que vc tem HONRA!!! kkkkk",0,201,33,0,2,0,0,"",0.009080789051949978,0.029000109061598778,0.9619191288948059,"negativo"
"Nowgeekof","2026-01-03","18:26:45","@BolsonaroSP @policiafederal https://t.co/dlLhJSMWJY",1,52,3,0,2,0,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"Luka_Minucci","2026-01-03","18:26:43","@BolsonaroSP @policiafederal Larga o cargo e vai fazer hambúrguer no MC então, parasita lixo do krl",0,99,16,0,2,0,0,"",0.0033245400991290808,0.00852759089320898,0.9881477952003479,"negativo"
"Aprilra01750951","2026-01-03","18:24:14","@Omardeideais @BolsonaroSP @policiafederal Russette não quer saber de respostas hoje. Quer só rodar com propaganda da nova resistência. O medo é muito.",0,151,22,0,3,0,0,"",0.010263371281325817,0.1492198407649994,0.8405168056488037,"negativo"
"thycinunes","2026-01-03","18:21:09","@BolsonaroSP @policiafederal Abdicou o caralho, né? Mamou até não poder mais até que foi cassado.",0,97,15,0,2,0,0,"",0.019503099843859673,0.358384907245636,0.6221120357513428,"negativo"
"thycinunes","2026-01-03","18:19:46","@BolsonaroSP @policiafederal Essa alergia a trabalho deve ser patológica.",0,73,9,0,2,0,0,"",0.01520503219217062,0.16821710765361786,0.8165777921676636,"negativo"
"luisaeso","2026-01-03","18:15:57","@BolsonaroSP @policiafederal não reclame, trabalhe",0,50,5,0,2,2,0,"",0.0871027335524559,0.81413334608078,0.0987638607621193,"neutro"
"lucelrodrigues","2026-01-03","18:13:59","@BolsonaroSP @policiafederal BANDIDO PILANTRA ENTREGUISTA VAGABUNDO",0,67,6,0,2,0,0,"",0.0037469996605068445,0.00800296664237976,0.9882500171661377,"negativo"
"RamonFilho91112","2026-01-03","18:13:32","@BolsonaroSP @policiafederal Ele é o super ser humano...nada atinge a bananinha dele! Se acha o phoderoso da família bandida! Kkk",0,129,20,0,2,0,0,"",0.5680525898933411,0.2012069970369339,0.23074042797088623,"positivo"
